player_name,season,season_encoded,team,position,position_encoded,current_age,market_value_eur,log_market_value,market_value_tier_encoded,market_value_source,age_squared,age_decay_factor,career_stage,pos_Defender,pos_Forward,pos_Goalkeeper,pos_Midfielder,matches,minutes_played,minutes_per_match,minutes_played_tier_encoded,goals,assists,shots,passes_total,passes_complete,pass_accuracy_pct,pass_accuracy_tier_encoded,tackles_total,tackles_won,tackle_success_rate,dribbles,interceptions,fouls_committed,goals_per90,assists_per90,shots_per90,goal_contributions_per90,shot_conversion_rate,assist_to_goal_ratio,defensive_actions_per90,dribbles_per90,attacking_output_index,total_injuries,total_days_injured,total_matches_missed,most_common_injury,injury_burden_index,availability_rate,injury_frequency,total_injuries_tier_encoded,total_tweets,total_likes,positive_tweets,negative_tweets,tweet_engagement_rate,social_buzz_score,transfer_attractiveness_score,vader_positive_score,vader_negative_score,vader_compound_score,tb_polarity,tb_subjectivity,positive_count,negative_count,neutral_count,sentiment_label,actual_value,uni_lstm_pred,multi_lstm_pred,encoder_lstm_pred,final_prediction
Unai Vencedor Paris,2023/24,5,Athletic Club,Midfielder,3,29,4000000.0,15.2018,1,estimated,841,0.8187,Experienced,0,0,0,1,2,155,77.5,1,0,0,1,77,68,88.3,3,6,1,0.1667,1,2,6,0.0,0.0,0.5806,0.0,0.0,0.0,4.6452,0.5806,0.4645,0,0,0,,0,1.0,0.0,0,0,0,0,0,0.0,0.0,72.5904,0.0613,0.156,-0.1163,-0.1,0.3593,1,2,0,Negative,4000000.0,10309877.0,10766657.276530305,9484413.734098991,3943110.5
Unai Núñez Gestoso,2023/24,5,Athletic Club,Midfielder,3,29,4000000.0,15.2018,1,estimated,841,0.8187,Experienced,0,0,0,1,1,90,90.0,1,0,0,0,71,60,84.5,2,3,0,0.0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0,0,0,,0,1.0,0.0,0,0,0,0,0,0.0,0.0,70.7536,0.0417,0.1723,-0.2743,-0.0611,0.1278,0,2,1,Negative,4000000.0,10309877.0,9632299.645869592,6105199.974903267,3942495.5
Mikel Vesga Arruti,2023/24,5,Athletic Club,Midfielder,3,29,4000000.0,15.2018,1,estimated,841,0.8187,Experienced,0,0,0,1,2,89,44.5,1,0,0,0,53,45,84.9,2,0,0,0.0,0,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,,0,1.0,0.0,0,0,0,0,0,0.0,0.0,70.8736,0.1507,0.0357,0.3168,0.1917,0.4611,2,0,1,Positive,,,,,3975930.2
José Manuel Sánchez Guillén,2023/24,5,Elche,Midfielder,3,29,4000000.0,15.2018,1,estimated,841,0.8187,Experienced,0,0,0,1,1,90,90.0,1,0,0,0,43,34,79.1,2,2,0,0.0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0,0,0,,0,1.0,0.0,0,0,0,0,0,0.0,0.0,69.1336,0.282,0.132,0.1653,0.0694,0.5127,2,1,0,Positive,,,,,3976295.5
Miguel Ángel Garrido Cifuentes,2023/24,5,Elche,Midfielder,3,29,4000000.0,15.2018,1,estimated,841,0.8187,Experienced,0,0,0,1,1,59,59.0,1,0,0,0,16,11,68.8,1,0,0,0.0,1,2,0,0.0,0.0,0.0,0.0,0.0,0.0,3.0508,1.5254,0.4576,0,0,0,,0,1.0,0.0,0,0,0,0,0,0.0,0.0,66.7301,0.1373,0.149,-0.1459,-0.1667,0.2167,1,2,0,Negative,,,,,3976058.0
Fidel Chaves de la Torre,2023/24,5,Elche,Midfielder,3,29,4000000.0,15.2018,1,estimated,841,0.8187,Experienced,0,0,0,1,1,31,31.0,1,0,0,0,16,12,75.0,2,0,0,0.0,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.8065,1.7419,0,0,0,,0,1.0,0.0,0,0,0,0,0,0.0,0.0,70.5165,0.2273,0.0853,0.2527,0.0306,0.3294,1,0,2,Positive,,,,,3973982.5
José Antonio Morente Oliva,2023/24,5,Elche,Midfielder,3,29,4000000.0,15.2018,1,estimated,841,0.8187,Experienced,0,0,0,1,1,31,31.0,1,0,0,0,10,8,80.0,2,1,0,0.0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,5.8065,0.0,0.0,0,0,0,,0,1.0,0.0,0,0,0,0,0,0.0,0.0,69.4036,0.1667,0.1387,0.0349,0.0444,0.3083,1,1,1,Neutral,,,,,3975691.8
Guido Marcelo Carrillo,2023/24,5,Elche,Midfielder,3,29,4000000.0,15.2018,1,estimated,841,0.8187,Experienced,0,0,0,1,1,19,19.0,1,0,0,2,3,2,66.7,1,1,0,0.0,2,1,0,0.0,0.0,9.4737,0.0,0.0,0.0,9.4737,9.4737,7.5789,0,0,0,,0,1.0,0.0,0,0,0,0,0,0.0,0.0,76.782,0.0603,0.1727,-0.188,0.0583,0.4148,0,3,0,Negative,,,,,4004997.8
Juan Francisco Martínez Modesto,2023/24,5,Elche,Midfielder,3,29,4000000.0,15.2018,1,estimated,841,0.8187,Experienced,0,0,0,1,1,19,19.0,1,0,0,0,10,9,90.0,3,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,,0,1.0,0.0,0,0,0,0,0,0.0,0.0,72.4036,0.0,0.1983,-0.3258,0.1,0.3667,0,2,1,Negative,,,,,3975691.8
Luis Miguel Sánchez Benítez,2023/24,5,Elche,Midfielder,3,29,4000000.0,15.2018,1,estimated,841,0.8187,Experienced,0,0,0,1,1,10,10.0,1,0,0,0,6,6,100.0,3,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,,0,1.0,0.0,0,0,0,0,0,0.0,0.0,75.4036,0.084,0.1723,-0.0982,0.1333,0.225,1,2,0,Negative,,,,,3975501.8
Etienne Capoue,2023/24,5,Villarreal,Midfielder,3,29,4000000.0,15.2018,1,estimated,841,0.8187,Experienced,0,0,0,1,1,76,76.0,1,0,0,1,41,37,90.2,3,0,0,0.0,1,1,1,0.0,0.0,1.1842,0.0,0.0,0.0,1.1842,1.1842,0.9474,0,0,0,,0,1.0,0.0,0,0,0,0,0,0.0,0.0,73.8847,0.108,0.165,-0.1957,-0.2333,0.0667,1,2,0,Negative,,,,,3976058.0
Alberto Moreno Pérez,2023/24,5,Villarreal,Midfielder,3,29,4000000.0,15.2018,1,estimated,841,0.8187,Experienced,0,0,0,1,1,59,59.0,1,0,0,0,25,20,80.0,2,2,0,0.0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,3.0508,1.5254,0.4576,0,0,0,,0,1.0,0.0,0,0,0,0,0,0.0,0.0,70.0901,0.084,0.1367,-0.1094,-0.0833,0.3083,1,2,0,Negative,,,,,3976058.0
Juan Marcos Foyth,2023/24,5,Villarreal,Midfielder,3,29,4000000.0,15.2018,1,estimated,841,0.8187,Experienced,0,0,0,1,1,90,90.0,1,0,0,0,60,50,83.3,2,2,0,0.0,4,3,2,0.0,0.0,0.0,0.0,0.0,0.0,5.0,4.0,1.2,0,0,0,,0,1.0,0.0,0,0,0,0,0,0.0,0.0,72.1936,0.131,0.1613,-0.0019,0.3139,0.6926,1,2,0,Neutral,,,,,3976673.2
Yeremi Jesús Pino Santos,2023/24,5,Villarreal,Midfielder,3,29,4000000.0,15.2018,1,estimated,841,0.8187,Experienced,0,0,0,1,1,2,2.0,1,0,0,0,4,4,100.0,3,0,0,0.0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,13.5,0,0,0,,0,1.0,0.0,0,0,0,0,0,0.0,0.0,95.6536,0.0603,0.1353,-0.151,0.3083,0.3833,0,2,1,Negative,4000000.0,10309877.0,10259032.273322197,7523361.524523243,3956401.5
Rubén Duarte Sánchez,2023/24,5,Deportivo Alavés,Midfielder,3,29,4000000.0,15.2018,1,estimated,841,0.8187,Experienced,0,0,0,1,2,180,90.0,1,0,0,0,64,45,70.3,2,6,1,0.1667,1,4,7,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.5,0.15,0,0,0,,0,1.0,0.0,0,0,0,0,0,0.0,0.0,66.7186,0.2873,0.083,0.3964,0.0726,0.3004,3,0,0,Positive,4000000.0,10309877.0,10879919.239807466,9722316.800194038,3938321.8
Joaquín Sánchez Rodríguez,2023/24,5,Real Betis,Midfielder,3,29,4000000.0,15.2018,1,estimated,841,0.8187,Experienced,0,0,0,1,1,61,61.0,1,0,0,0,31,27,87.1,3,1,1,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.4754,0.0,0.0,0,0,0,,0,1.0,0.0,0,0,0,0,0,0.0,0.0,71.5336,0.0,0.0993,-0.1756,0.0444,0.2889,0,1,2,Negative,,,,,3973272.8
Edgar Badía Guardiola,2023/24,5,Elche,Midfielder,3,29,4000000.0,15.2018,1,estimated,841,0.8187,Experienced,0,0,0,1,1,90,90.0,1,0,0,0,38,30,78.9,2,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,,0,1.0,0.0,0,0,0,0,0,0.0,0.0,69.0736,0.084,0.146,-0.09,0.1333,0.225,1,2,0,Negative,,,,,3976051.2
Antonio Barragán Fernández,2023/24,5,Elche,Midfielder,3,29,4000000.0,15.2018,1,estimated,841,0.8187,Experienced,0,0,0,1,1,90,90.0,1,0,0,0,46,40,87.0,3,3,1,0.3333,0,5,1,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0,0,0,,0,1.0,0.0,0,0,0,0,0,0.0,0.0,71.5036,0.1497,0.0647,0.2021,0.35,0.5167,1,1,1,Positive,,,,,3977276.2
Borja Sainz Eguskiza,2023/24,5,Deportivo Alavés,Midfielder,3,29,4000000.0,15.2018,1,estimated,841,0.8187,Experienced,0,0,0,1,1,10,10.0,1,0,0,0,3,2,66.7,1,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,,0,1.0,0.0,0,0,0,0,0,0.0,0.0,65.4136,0.0,0.0533,-0.0905,-0.0667,0.2333,0,1,2,Negative,,,,,3975691.8
Nabil Fekir,2023/24,5,Real Betis,Midfielder,3,29,4800000.0,15.3841,1,estimated,841,0.8187,Experienced,0,0,0,1,1,81,81.0,1,0,1,1,29,24,82.8,2,2,0,0.0,0,0,7,0.0,1.1111,1.1111,1.1111,0.0,1.0,2.2222,0.0,2.7778,0,0,0,,0,1.0,0.0,0,0,0,0,0,0.0,0.0,74.7749,0.1447,0.1283,0.0001,-0.2272,0.4644,1,1,1,Neutral,,,,,4624417.0
Paul Edgar Akouokou,2023/24,5,Real Betis,Midfielder,3,29,4000000.0,15.2018,1,estimated,841,0.8187,Experienced,0,0,0,1,1,74,74.0,1,0,0,0,26,22,84.6,2,3,1,0.3333,0,2,1,0.0,0.0,0.0,0.0,0.0,0.0,6.0811,0.0,0.0,0,0,0,,0,1.0,0.0,0,0,0,0,0,0.0,0.0,70.7836,0.0,0.0993,-0.1756,0.0444,0.2889,0,1,2,Negative,,,,,3976058.0
Aïssa Mandi,2023/24,5,Real Betis,Midfielder,3,29,4000000.0,15.2018,1,estimated,841,0.8187,Experienced,0,0,0,1,2,180,90.0,1,0,0,0,88,82,93.2,3,0,0,0.0,0,2,4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,,0,1.0,0.0,0,0,0,0,0,0.0,0.0,73.3636,0.108,0.0,0.1133,0.2111,0.4556,1,0,2,Positive,,,,,3976314.0
Aitor Ruibal García,2023/24,5,Real Betis,Midfielder,3,29,4000000.0,15.2018,1,estimated,841,0.8187,Experienced,0,0,0,1,2,93,46.5,1,0,0,0,19,13,68.4,1,1,1,1.0,6,3,1,0.0,0.0,0.0,0.0,0.0,0.0,3.871,5.8065,1.7419,0,0,0,,0,1.0,0.0,0,0,0,0,0,0.0,0.0,68.5365,0.1447,0.0927,0.1278,0.1194,0.246,1,1,1,Positive,,,,,3972256.0
José Andrés Guardado Hernández,2023/24,5,Real Betis,Midfielder,3,29,4000000.0,15.2018,1,estimated,841,0.8187,Experienced,0,0,0,1,1,90,90.0,1,0,0,0,45,39,86.7,3,4,2,0.5,2,0,1,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,0.6,0,0,0,,0,1.0,0.0,0,0,0,0,0,0.0,0.0,72.3136,0.0603,0.1443,-0.1159,0.0167,0.1833,0,2,1,Negative,,,,,3976051.2
Marc Bartra Aregall,2023/24,5,Real Betis,Midfielder,3,29,4000000.0,15.2018,1,estimated,841,0.8187,Experienced,0,0,0,1,1,90,90.0,1,0,0,1,56,51,91.1,3,1,0,0.0,0,1,2,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.5,0,0,0,,0,1.0,0.0,0,0,0,0,0,0.0,0.0,73.4836,0.0,0.2197,-0.3894,-0.1917,0.2981,0,3,0,Negative,,,,,3976051.2
William Silva de Carvalho,2023/24,5,Real Betis,Midfielder,3,29,4000000.0,15.2018,1,estimated,841,0.8187,Experienced,0,0,0,1,1,90,90.0,1,0,0,1,48,45,93.8,3,1,0,0.0,0,0,2,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.5,0,0,0,,0,1.0,0.0,0,0,0,0,0,0.0,0.0,74.2936,0.0,0.154,-0.2559,0.0861,0.5204,0,2,1,Negative,4000000.0,10309877.0,9515716.865197184,6457998.941366594,3940356.5
Darko Brašanac,2023/24,5,Osasuna,Midfielder,3,29,4000000.0,15.2018,1,estimated,841,0.8187,Experienced,0,0,0,1,1,27,27.0,1,0,0,0,12,9,75.0,2,0,0,0.0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,,0,1.0,0.0,0,0,0,0,0,0.0,0.0,67.9036,0.0603,0.1443,-0.1159,0.0167,0.1833,0,2,1,Negative,,,,,3975691.8
Rubén Sobrino Pozuelo,2023/24,5,Cádiz,Midfielder,3,29,4000000.0,15.2018,1,estimated,841,0.8187,Experienced,0,0,0,1,1,90,90.0,1,0,0,2,16,12,75.0,2,5,1,0.2,2,1,1,0.0,0.0,2.0,0.0,0.0,0.0,6.0,2.0,1.6,0,0,0,,0,1.0,0.0,0,0,0,0,0,0.0,0.0,70.3036,0.3237,0.1067,0.261,0.0083,0.3071,2,1,0,Positive,4000000.0,10309877.0,10640431.52857824,7847566.591891979,4057492.2
Salvador Sánchez Ponce,2023/24,5,Cádiz,Midfielder,3,29,4000000.0,15.2018,1,estimated,841,0.8187,Experienced,0,0,0,1,1,61,61.0,1,0,0,0,15,6,40.0,1,0,0,0.0,0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,2.9508,0.0,0.0,0,0,0,,0,1.0,0.0,0,0,0,0,0,0.0,0.0,57.4036,0.0,0.1527,-0.266,-0.2333,0.0667,0,2,1,Negative,4000000.0,10309877.0,9872864.477639334,6515671.443799011,3944632.0
Jon Ander Garrido Moracia,2023/24,5,Cádiz,Midfielder,3,29,4000000.0,15.2018,1,estimated,841,0.8187,Experienced,0,0,0,1,1,57,57.0,1,0,0,0,6,4,66.7,1,6,0,0.0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,9.4737,0.0,0.0,0,0,0,,0,1.0,0.0,0,0,0,0,0,0.0,0.0,65.4136,0.1507,0.0357,0.3168,0.1917,0.4611,2,0,1,Positive,,,,,3976296.5
Anthony Rubén Lozano Colón,2023/24,5,Cádiz,Midfielder,3,29,4000000.0,15.2018,1,estimated,841,0.8187,Experienced,0,0,0,1,1,32,32.0,1,0,0,0,5,2,40.0,1,4,0,0.0,0,0,5,0.0,0.0,0.0,0.0,0.0,0.0,11.25,0.0,0.0,0,0,0,,0,1.0,0.0,0,0,0,0,0,0.0,0.0,57.4036,0.0417,0.2057,-0.2911,0.2722,0.4278,0,2,1,Negative,,,,,3976257.8
José María Martín-Bejarano Serrano,2023/24,5,Cádiz,Midfielder,3,29,4000000.0,15.2018,1,estimated,841,0.8187,Experienced,0,0,0,1,1,33,33.0,1,0,0,0,7,7,100.0,3,1,0,0.0,0,2,1,0.0,0.0,0.0,0.0,0.0,0.0,8.1818,0.0,0.0,0,0,0,,0,1.0,0.0,0,0,0,0,0,0.0,0.0,75.4036,0.0613,0.1013,-0.036,-0.1417,0.1278,1,1,1,Neutral,,,,,3975501.8
Pere Milla Peña,2023/24,5,Elche,Midfielder,3,29,4000000.0,15.2018,1,estimated,841,0.8187,Experienced,0,0,0,1,1,71,71.0,1,0,0,1,21,18,85.7,3,3,0,0.0,0,2,1,0.0,0.0,1.2676,0.0,0.0,0.0,6.338,0.0,0.6338,0,0,0,,0,1.0,0.0,0,0,0,0,0,0.0,0.0,72.0643,0.0,0.2273,-0.4115,0.0367,0.6183,0,2,1,Negative,,,,,3975925.2
José Raúl Gutiérrez Parejo,2023/24,5,Elche,Midfielder,3,29,4000000.0,15.2018,1,estimated,841,0.8187,Experienced,0,0,0,1,1,90,90.0,1,0,0,1,43,39,90.7,3,1,0,0.0,0,1,2,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.5,0,0,0,,0,1.0,0.0,0,0,0,0,0,0.0,0.0,73.3636,0.0887,0.1757,-0.1028,-0.0824,0.4576,1,1,1,Negative,,,,,3976051.2
Gonzalo Cacicedo Verdú,2023/24,5,Elche,Midfielder,3,29,4000000.0,15.2018,1,estimated,841,0.8187,Experienced,0,0,0,1,1,90,90.0,1,0,0,0,51,51,100.0,3,2,0,0.0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0,0,0,,0,1.0,0.0,0,0,0,0,0,0.0,0.0,75.4036,0.1373,0.1723,-0.0917,0.05,0.1333,1,2,0,Negative,,,,,3975861.2
Karol Romano,2023/24,5,Nice,Forward,4,29,83619721.0,18.2418,4,original,841,0.8187,Experienced,0,1,0,0,36,2844,79.0,3,12,14,63,1178,942,80.0,2,34,25,0.7353,105,5,20,0.3797,0.443,1.9937,0.8228,0.1905,1.1667,1.2342,3.3228,4.019,2,63,2,Calf muscle strain,126,0.9474,0.4,1,3,4575,2,0,1525.0,4575.0,305.9989,0.067,0.1362,-0.0993,0.0275,0.4888,1,2,1,Negative,,,,,74988910.0
Miguel Savic,2023/24,5,Porto,Forward,4,29,61735376.0,17.9384,4,original,841,0.8187,Experienced,0,1,0,0,25,1725,69.0,2,20,2,120,717,556,77.6,2,80,42,0.525,25,56,6,1.0435,0.1043,6.2609,1.1478,0.1667,0.1,7.0957,1.3043,6.8609,3,135,14,Fracture,405,0.641,0.6,1,5,8427,5,0,1685.4,8427.0,498.0032,0.1729,0.1147,0.1509,0.2548,0.3888,4,3,0,Positive,,,,,54788444.0
Lucas Bernard,2023/24,5,Braga,Forward,4,29,14997963.0,16.5234,2,original,841,0.8187,Experienced,0,1,0,0,30,1350,45.0,2,23,4,148,832,520,62.6,1,105,82,0.781,86,79,44,1.5333,0.2667,9.8667,1.8,0.1554,0.1739,12.2667,5.7333,11.7867,0,0,0,,0,1.0,0.0,0,5,11681,3,0,2336.2,11681.0,668.5569,0.025,0.1978,-0.3093,0.3383,0.3767,0,4,1,Negative,,,,,14611623.0
Kai Marino,2023/24,5,Inter Milan,Midfielder,3,29,128885591.0,18.6744,4,original,841,0.8187,Experienced,0,0,0,1,6,396,66.0,1,4,3,30,2198,1989,90.5,3,9,5,0.5556,60,80,43,0.9091,0.6818,6.8182,1.5909,0.1333,0.75,20.2273,13.6364,11.5909,0,0,0,,0,1.0,0.0,0,2,1618,2,0,809.0,1618.0,177.7852,0.13,0.1118,0.0502,0.1875,0.4812,2,2,0,Positive,,,,,112378936.0
Luka Bianchi,2023/24,5,Olympique Lyon,Midfielder,3,29,26877248.0,17.1068,2,original,841,0.8187,Experienced,0,0,0,1,15,750,50.0,1,6,1,49,2017,1327,65.8,1,43,32,0.7442,11,41,50,0.72,0.12,5.88,0.84,0.1224,0.1667,10.08,1.32,5.736,3,45,3,Abdominal problems,135,0.8333,0.6,1,3,5728,2,0,1909.3333,5728.0,357.1242,0.166,0.0668,0.1884,0.0813,0.3146,3,1,0,Positive,,,,,24069304.0
Michal Savic,2023/24,5,Sevilla,Forward,4,29,11703457.0,16.2754,2,original,841,0.8187,Experienced,0,1,0,0,19,1273,67.0,2,11,6,47,2375,1767,74.4,2,92,65,0.7065,43,22,5,0.7777,0.4242,3.3229,1.2019,0.234,0.5455,8.0597,3.0401,5.7549,1,3,0,Back injury,3,1.0,0.2,1,5,12710,3,0,2542.0,12710.0,712.0032,0.1572,0.147,0.0851,0.3786,0.5586,3,2,0,Positive,,,,,10012135.0
Nayef Ferrari,2023/24,5,Besiktas,Midfielder,3,29,67872815.0,18.0331,4,original,841,0.8187,Experienced,0,0,0,1,25,2100,84.0,2,7,7,51,1151,875,76.1,2,37,21,0.5676,170,1,57,0.3,0.3,2.1857,0.6,0.1373,1.0,1.6286,7.2857,4.7786,2,103,7,Abdominal problems,206,0.7812,0.4,1,2,5142,2,0,2571.0,5142.0,333.0704,0.1695,0.0622,0.2746,0.1795,0.3253,3,0,1,Positive,,,,,61112036.0
Kristian Costa,2023/24,5,Atalanta,Defender,2,29,44268741.0,17.6058,3,original,841,0.8187,Experienced,1,0,0,0,19,1672,88.0,2,5,1,35,2606,1837,70.5,2,59,39,0.661,116,38,12,0.2691,0.0538,1.884,0.323,0.1429,0.2,5.2213,6.244,3.7303,1,34,0,Abdominal problems,34,1.0,0.2,1,4,10605,3,0,2651.25,10605.0,605.207,0.0,0.1992,-0.3505,-0.003,0.311,0,4,1,Negative,,,,,39705130.0
Diego Lopez,2023/24,5,AC Milan,Defender,2,29,39182050.0,17.4837,3,original,841,0.8187,Experienced,1,0,0,0,31,1581,51.0,2,7,12,54,2554,1798,70.4,2,94,48,0.5106,168,50,17,0.3985,0.6831,3.074,1.0816,0.1296,1.7143,8.1973,9.5636,6.9677,2,75,3,Cartilage damage,150,0.9118,0.4,1,2,2735,1,0,1367.5,2735.0,213.8479,0.1863,0.1067,0.1205,0.0083,0.2738,1,1,1,Positive,,,,,35026660.0
Lorenzo Becker,2023/24,5,Real Madrid,Forward,4,29,72572116.0,18.1001,4,original,841,0.8187,Experienced,0,1,0,0,37,3256,88.0,3,24,1,175,1372,1196,87.2,3,34,21,0.6176,90,28,40,0.6634,0.0276,4.8372,0.691,0.1371,0.0417,1.7138,2.4877,5.2104,2,50,2,Achilles tendon injury,100,0.9487,0.4,1,4,8770,3,0,2192.5,8770.0,519.4193,0.1828,0.0894,0.1315,0.0917,0.3726,3,2,0,Positive,,,,,65901388.0
Maximilian Keita,2023/24,5,Bayern Munich,Forward,4,29,4502075.0,15.32,1,original,841,0.8187,Experienced,0,1,0,0,17,1496,88.0,2,12,2,97,2770,2288,82.6,2,44,31,0.7045,8,74,23,0.7219,0.1203,5.8356,0.8422,0.1237,0.1667,7.0989,0.4813,5.4686,0,0,0,,0,1.0,0.0,0,1,2425,0,0,2425.0,2425.0,199.873,0.0,0.154,-0.2559,0.0861,0.5204,0,2,1,Negative,,,,,4176265.2
Mathias Lopez,2023/24,5,Liverpool,Defender,2,29,111378357.0,18.5284,4,original,841,0.8187,Experienced,1,0,0,0,6,378,63.0,1,2,3,11,741,648,87.5,3,117,92,0.7863,135,64,58,0.4762,0.7143,2.619,1.1905,0.1818,1.5,43.0952,32.1429,13.8095,1,11,2,Shoulder injury,11,0.75,0.2,1,3,8670,3,0,2890.0,8670.0,529.2712,0.123,0.129,0.007,0.2267,0.3176,1,3,1,Neutral,,,,,99328780.0
Martin Meyer,2023/24,5,PSG,Midfielder,3,29,50931008.0,17.746,3,original,841,0.8187,Experienced,0,0,0,1,11,671,61.0,1,7,2,61,671,512,76.4,2,14,6,0.4286,57,50,54,0.9389,0.2683,8.1818,1.2072,0.1148,0.2857,8.5842,7.6453,9.7377,1,49,3,Shoulder injury,49,0.7857,0.2,1,3,8351,2,0,2783.6667,8351.0,502.4971,0.133,0.1672,0.0417,0.0989,0.4477,2,1,1,Neutral,,,,,44432116.0
Aleksandar Kaminski,2023/24,5,PSV Eindhoven,Forward,4,29,160376700.0,18.893,4,original,841,0.8187,Experienced,0,1,0,0,24,1200,50.0,2,12,0,68,706,535,75.9,2,91,63,0.6923,67,74,24,0.9,0.0,5.1,0.9,0.1765,0.0,12.375,5.025,6.7575,0,0,0,,0,1.0,0.0,0,4,6681,3,0,1670.25,6681.0,419.7423,0.0786,0.1554,-0.0974,0.3633,0.4567,1,3,1,Negative,,,,,130269010.0
Mateusz Cisse,2023/24,5,Celtic,Defender,2,29,21393246.0,16.8786,2,original,841,0.8187,Experienced,1,0,0,0,24,1224,51.0,2,7,7,30,2499,1786,71.5,2,83,40,0.4819,16,59,58,0.5147,0.5147,2.2059,1.0294,0.2333,1.0,10.4412,1.1765,4.0294,2,82,5,Hamstring injury,164,0.8276,0.4,1,3,5167,0,1,1722.3333,5167.0,329.7392,0.0417,0.1723,-0.2743,-0.0611,0.1278,0,2,1,Negative,,,,,20151334.0
Raphinha Schulz,2023/24,5,Moreirense,Forward,4,29,3652413.0,15.1109,1,original,841,0.8187,Experienced,0,1,0,0,20,1720,86.0,2,13,1,52,352,248,70.7,2,68,30,0.4412,60,68,8,0.6802,0.0523,2.7209,0.7326,0.25,0.0769,7.1163,3.1395,4.4477,3,52,4,Ankle sprain,156,0.8333,0.6,1,5,6459,4,0,1291.8,6459.0,389.22,0.1893,0.1332,0.1632,0.2569,0.5951,3,3,0,Positive,3652413.0,10131731.0,14460762.66167538,14681222.764712213,3707252.5
Casemiro Olsen,2023/24,5,AC Milan,Forward,4,29,9276840.0,16.043,1,original,841,0.8187,Experienced,0,1,0,0,30,2040,68.0,2,21,13,149,1899,1574,82.9,2,111,66,0.5946,104,35,2,0.9265,0.5735,6.5735,1.5,0.1409,0.619,6.4412,4.5882,8.5897,3,58,1,Achilles tendon injury,174,0.9677,0.6,1,1,4337,0,0,4337.0,4337.0,295.5293,0.0,0.165,-0.309,-0.2333,0.0667,0,2,1,Negative,,,,,7757085.5
Lucas Garcia,2023/24,5,Moreirense,Forward,4,29,73350763.0,18.1108,4,original,841,0.8187,Experienced,0,1,0,0,24,1392,58.0,2,14,7,61,606,571,94.3,3,52,32,0.6154,165,45,3,0.9052,0.4526,3.944,1.3578,0.2295,0.5,6.2716,10.6681,8.7931,1,13,1,Virus,13,0.96,0.2,1,5,6300,2,2,1260.0,6300.0,405.5012,0.0992,0.162,-0.0842,0.225,0.7489,2,3,0,Negative,,,,,65832580.0
Milan Muller,2023/24,5,Inter Milan,Defender,2,29,56214833.0,17.8447,3,original,841,0.8187,Experienced,1,0,0,0,18,1026,57.0,2,1,7,13,1068,881,82.5,2,81,63,0.7778,12,42,15,0.0877,0.614,1.1404,0.7018,0.0769,7.0,10.7895,1.0526,2.3772,0,0,0,,0,1.0,0.0,0,4,10843,1,3,2710.75,10843.0,621.1552,0.025,0.236,-0.4014,-0.1847,0.3277,0,4,1,Negative,,,,,50565504.0
Mateusz Costa,2023/24,5,Liverpool,Midfielder,3,29,26404614.0,17.089,2,original,841,0.8187,Experienced,0,0,0,1,37,2146,58.0,2,2,17,17,1084,959,88.5,3,34,18,0.5294,37,76,0,0.0839,0.713,0.713,0.7968,0.1176,8.5,4.6132,1.5517,2.4995,0,0,0,,0,1.0,0.0,0,2,9343,0,0,4671.5,9343.0,546.6274,0.0,0.1633,-0.2673,0.3417,0.3,0,2,1,Negative,,,,,24168954.0
