player_name,season,season_encoded,team,position,position_encoded,current_age,market_value_eur,log_market_value,market_value_tier_encoded,market_value_source,age_squared,age_decay_factor,career_stage,pos_Defender,pos_Forward,pos_Goalkeeper,pos_Midfielder,matches,minutes_played,minutes_per_match,minutes_played_tier_encoded,goals,assists,shots,passes_total,passes_complete,pass_accuracy_pct,pass_accuracy_tier_encoded,tackles_total,tackles_won,tackle_success_rate,dribbles,interceptions,fouls_committed,goals_per90,assists_per90,shots_per90,goal_contributions_per90,shot_conversion_rate,assist_to_goal_ratio,defensive_actions_per90,dribbles_per90,attacking_output_index,total_injuries,total_days_injured,total_matches_missed,most_common_injury,injury_burden_index,availability_rate,injury_frequency,total_injuries_tier_encoded,total_tweets,total_likes,positive_tweets,negative_tweets,tweet_engagement_rate,social_buzz_score,transfer_attractiveness_score,vader_positive_score,vader_negative_score,vader_compound_score,tb_polarity,tb_subjectivity,positive_count,negative_count,neutral_count,sentiment_label,performance_index,injury_impact,overall_sentiment,popularity_index,xgb_pred,lstm_pred,final_pred
Mason Richard,2023/24,5,PSG,Midfielder,3,29,1233634,14.0255,1,original,841,0.8187,Experienced,0,0,0,1,10,530,53.0,1,8,2,33,2907,2625,90.3,3,21,8,0.381,60,75,20,1.3585,0.3396,5.6038,1.6981,0.2424,0.25,16.3019,10.1887,10.6132,0,0,0,,0,1.0,0.0,0,5,9742,4,0,1948.4,9742,573.1608,0.0208,0.1922,-0.27,0.4417,0.475,0,4,2,Negative,4.103766666666667,0.0,0.0858499999999999,19489,8060114.0,1311793.3790215128,4011121.777412908
Milan Taylor,2023/24,5,Galatasaray,Defender,2,29,93027297,18.3484,4,original,841,0.8187,Experienced,1,0,0,0,7,511,73.0,1,4,1,28,2898,2269,78.3,2,63,41,0.6508,7,7,30,0.7045,0.1761,4.9315,0.8806,0.1429,0.25,12.3288,1.2329,5.3014,1,52,7,Cartilage damage,52,0.5,0.2,1,2,5992,1,0,2996.0,5992,378.2389,0.0887,0.14,0.0249,0.2643,0.2393,1,1,1,Neutral,2.060666666666666,26.25,0.1445999999999999,11986,70547200.0,86148103.7325911,79907742.23955464
Kai Wozniak,2023/24,5,Sporting CP,Defender,2,29,85460329,18.2636,4,original,841,0.8187,Experienced,1,0,0,0,10,720,72.0,1,1,1,11,309,230,74.5,2,55,33,0.6,60,49,5,0.125,0.125,1.375,0.25,0.0909,1.0,13.0,7.5,3.5625,1,43,2,Shoulder injury,43,0.8333,0.2,1,3,6350,1,0,2116.6667,6350,393.8875,0.1587,0.0853,0.1016,0.1278,0.35,1,0,2,Positive,1.2708333333333333,21.58335,0.1147,12703,58177120.0,87335643.30765778,75672233.98459467
James Vlahovic,2023/24,5,Juventus,Midfielder,3,29,54328951,17.8106,3,original,841,0.8187,Experienced,0,0,0,1,15,690,46.0,1,5,1,50,1573,1379,87.7,3,22,9,0.4091,120,17,48,0.6522,0.1304,6.5217,0.7826,0.1,0.2,5.087,15.6522,10.1739,3,118,11,Knee injury,354,0.5769,0.6,1,3,9690,3,0,3230.0,9690,568.5766,0.1604,0.1382,0.1533,0.3756,0.8135,3,2,0,Positive,3.6521666666666666,177.21155,0.2644499999999999,19383,58546636.0,56272579.1744379,57182201.50466274
Filip Perez,2023/24,5,Porto,Midfielder,3,29,50075477,17.729,3,original,841,0.8187,Experienced,0,0,0,1,29,2436,84.0,2,0,14,0,1248,842,67.5,1,24,14,0.5833,186,77,33,0.0,0.5172,0.0,0.5172,0.0,14.0,3.7315,6.8719,3.0961,3,101,11,Fracture,303,0.725,0.6,1,2,5149,2,0,2574.5,5149,325.4272,0.0982,0.1397,-0.0151,0.2042,0.3458,1,2,1,Neutral,1.2044333333333332,151.6375,0.09455,10300,37453216.0,48131699.66959981,43860306.80175989
Kevin Sousa,2023/24,5,Galatasaray,Defender,2,29,104885435,18.4684,4,original,841,0.8187,Experienced,1,0,0,0,20,1780,89.0,2,0,9,4,2885,2521,87.4,3,104,65,0.625,58,6,37,0.0,0.4551,0.2022,0.4551,0.0,9.0,5.5618,2.9326,1.891,2,42,4,Hamstring injury,84,0.8333,0.4,1,4,8693,1,1,2173.25,8693,510.8099,0.103,0.1342,-0.1003,-0.175,0.075,1,2,1,Negative,0.7820333333333332,42.08335,-0.13765,17390,130942112.0,103931008.25003888,114735448.95002332
Marco Tadic,2023/24,5,Porto,Defender,2,29,62875244,17.9567,4,original,841,0.8187,Experienced,1,0,0,0,11,858,78.0,1,6,1,51,329,263,80.0,2,94,41,0.4362,4,56,20,0.6294,0.1049,5.3497,0.7343,0.1176,0.1667,15.7343,0.4196,4.8986,2,60,6,Groin injury,120,0.6471,0.4,1,2,7006,1,1,3503.0,7006,426.7965,0.0,0.208,-0.3599,-0.2967,0.3183,0,2,1,Negative,1.8776333333333333,60.17645,-0.3283,14014,59024724.0,66800181.45379978,63689998.87227987
Nemanja Thomas,2023/24,5,Napoli,Defender,2,29,80118987,18.199,4,original,841,0.8187,Experienced,1,0,0,0,10,710,71.0,1,3,3,30,2131,1928,90.5,3,99,68,0.6869,180,17,33,0.3803,0.3803,3.8028,0.7606,0.1,1.0,14.7042,22.8169,10.6479,1,45,7,Meniscus injury,45,0.5882,0.2,1,4,7228,2,0,1807.0,7228,451.8611,0.215,0.099,0.2366,0.5,0.75,3,1,0,Positive,3.8028333333333335,22.7059,0.3683,14460,65692972.0,73218620.22256617,70208362.1335397
Achraf Grujic,2023/24,5,Borussia Dortmund,Forward,4,29,21106162,16.8651,2,original,841,0.8187,Experienced,0,1,0,0,36,2340,65.0,2,21,15,153,1485,1388,93.5,3,63,48,0.7619,87,69,22,0.8077,0.5769,5.8846,1.3846,0.1373,0.7143,5.0769,3.3462,7.5231,3,111,6,Hip flexor strain,333,0.8571,0.6,1,5,6670,4,1,1334.0,6670,414.8505,0.0447,0.1615,-0.1656,0.3583,0.3667,1,4,1,Negative,2.9692333333333334,166.57145,0.09635,13345,26050924.0,19092709.44127377,21875995.664764263
Julian Keita,2023/24,5,Vitoria,Midfielder,3,29,43394856,17.5859,3,original,841,0.8187,Experienced,0,0,0,1,17,1428,84.0,2,7,3,32,2485,1749,70.4,2,43,30,0.6977,180,26,44,0.4412,0.1891,2.0168,0.6303,0.2188,0.4286,4.3487,11.3445,6.1134,1,41,1,Ankle sprain,41,0.9444,0.2,1,3,9526,3,0,3175.3333,9526,554.4841,0.1242,0.1446,0.0058,0.2883,0.5156,2,3,0,Neutral,2.2479,20.5278,0.14705,19055,70394856.0,41323578.64115536,52952089.18469322
Federico Kowalski,2023/24,5,Benfica,Forward,4,29,55984846,17.8406,3,original,841,0.8187,Experienced,0,1,0,0,21,1575,75.0,2,11,8,92,1378,886,64.3,1,91,56,0.6154,101,44,49,0.6286,0.4571,5.2571,1.0857,0.1196,0.7273,7.7143,5.7714,7.16,2,82,5,Muscle strain,164,0.8077,0.4,1,2,4394,2,0,2197.0,4394,295.4496,0.2068,0.08,0.2548,0.2562,0.4554,2,1,1,Positive,2.7485666666666666,82.09615,0.2555,8790,60044712.0,59990953.08471984,60012457.8508319
Hugo Wojcik,2023/24,5,Chelsea,Defender,2,29,57023892,17.859,3,original,841,0.8187,Experienced,1,0,0,0,19,893,47.0,1,9,1,52,2886,1991,69.0,1,66,32,0.4848,137,34,59,0.9071,0.1008,5.2408,1.0078,0.1731,0.1111,10.0784,13.8074,9.6853,1,25,1,Thigh muscle strain,25,0.95,0.2,1,3,5928,1,0,1976.0,5928,380.096,0.1693,0.089,0.1203,-0.1417,0.1278,2,1,0,Positive,3.5644,12.525,-0.0106999999999999,11859,56562388.0,57336536.8740384,57026878.12442304
Achraf Sorensen,2023/24,5,PSV Eindhoven,Defender,2,29,76612300,18.1543,4,original,841,0.8187,Experienced,1,0,0,0,18,954,53.0,1,1,9,17,1180,808,68.5,1,90,68,0.7556,57,29,3,0.0943,0.8491,1.6038,0.9434,0.0588,9.0,11.2264,5.3774,4.3962,0,0,0,,0,1.0,0.0,0,3,6177,0,2,2059.0,6177,387.3029,0.0765,0.1778,-0.2186,-0.0333,0.2333,0,3,1,Negative,1.779866666666667,0.0,-0.12595,12357,61252432.0,81157701.61071269,73195594.96642762
Jonas Bruno,2023/24,5,Manchester City,Forward,4,29,18843127,16.7517,2,original,841,0.8187,Experienced,0,1,0,0,27,1782,66.0,2,15,1,122,221,207,93.8,3,25,14,0.56,121,61,41,0.7576,0.0505,6.1616,0.8081,0.123,0.0667,4.3434,6.1111,7.2879,1,47,1,Hamstring injury,47,0.9643,0.2,1,3,10487,0,1,3495.6667,10487,609.7466,0.1363,0.0647,0.093,0.1833,0.35,1,1,1,Positive,2.6986666666666665,23.51785,0.13815,20977,19039486.0,18984502.15539595,19006495.79323757
Phil Grujic,2023/24,5,Bayern Munich,Defender,2,29,4104455,15.2276,1,original,841,0.8187,Experienced,1,0,0,0,19,1235,65.0,2,9,0,37,2551,1737,68.1,1,99,68,0.6869,9,22,26,0.6559,0.0,2.6964,0.6559,0.2432,0.0,8.8178,0.6559,3.5126,3,63,5,Back injury,189,0.7917,0.6,1,2,5208,2,0,2604.0,5208,324.5123,0.057,0.1778,-0.205,0.2812,0.6611,1,3,0,Negative,1.3895,94.60415,0.0381,10418,15400853.0,3757453.032106754,8414813.319264052
Kevin Cisse,2023/24,5,Tottenham,Defender,2,29,124498012,18.6398,4,original,841,0.8187,Experienced,1,0,0,0,3,210,70.0,1,1,0,12,353,212,60.3,1,77,49,0.6364,85,36,29,0.4286,0.0,5.1429,0.4286,0.0833,0.0,48.4286,36.4286,14.7857,0,0,0,,0,1.0,0.0,0,3,8703,1,0,2901.0,8703,527.6982,0.0827,0.2057,-0.2224,0.0028,0.4148,0,2,1,Negative,5.071433333333333,0.0,-0.1098,17409,48277664.0,130122239.41177005,97384409.64706202
Filip Kone,2023/24,5,Rangers,Forward,4,29,121661097,18.6167,4,original,841,0.8187,Experienced,0,1,0,0,35,2730,78.0,3,15,4,112,1317,878,66.7,1,19,10,0.5263,187,58,41,0.4945,0.1319,3.6923,0.6264,0.1339,0.2667,2.5385,6.1648,5.4429,0,0,0,,0,1.0,0.0,0,2,1153,1,0,576.5,1153,138.0578,0.0,0.253,-0.4062,0.1417,0.5981,0,3,0,Negative,2.0231,0.0,-0.13225,2308,94411984.0,131786657.73139188,116836790.63883512
Marco Larsen,2023/24,5,Wolfsburg,Midfielder,3,29,50400540,17.7355,3,original,841,0.8187,Experienced,0,0,0,1,12,540,45.0,1,5,6,34,2962,2562,86.5,3,27,17,0.6296,163,51,52,0.8333,1.0,5.6667,1.8333,0.1471,1.2,13.0,27.1667,15.4833,3,102,5,Knee injury,306,0.7059,0.6,1,5,12809,4,0,2561.8,12809,732.6254,0.1067,0.1037,-0.0633,0.2847,0.4028,2,3,1,Negative,5.772200000000001,153.14705,0.1107,25623,40356656.0,45641291.07583364,43527437.64550018
James Coulibaly,2023/24,5,Roma,Defender,2,29,14331176,16.4779,2,original,841,0.8187,Experienced,1,0,0,0,33,2145,65.0,2,2,12,17,956,902,94.4,3,66,34,0.5152,63,0,16,0.0839,0.5035,0.7133,0.5874,0.1176,6.0,2.7692,2.6434,2.4084,0,0,0,,0,1.0,0.0,0,1,2547,1,0,2547.0,2547,207.2385,0.0887,0.1467,-0.0171,-0.019,0.206,1,1,1,Neutral,0.9986,0.0,-0.01805,5095,24004846.0,14443429.673646392,18267996.804187834
Carlos Romano,2023/24,5,AC Milan,Forward,4,29,36606770,17.4157,3,original,841,0.8187,Experienced,0,1,0,0,16,1168,73.0,2,12,4,64,2585,2205,85.3,3,6,3,0.5,92,30,3,0.9247,0.3082,4.9315,1.2329,0.1875,0.3333,2.774,7.089,7.9829,3,80,4,Groin injury,240,0.8,0.6,1,3,5729,1,0,1909.6667,5729,366.8458,0.084,0.1367,-0.1094,-0.0833,0.3083,1,2,0,Negative,3.0719333333333334,120.1,-0.0963499999999999,11461,47962016.0,37899801.399183534,41924686.83951012
Bukayo Moreau,2023/24,5,Boavista,Defender,2,29,40950735,17.5279,3,original,841,0.8187,Experienced,1,0,0,0,8,592,74.0,1,2,1,22,2258,2084,92.3,3,118,80,0.678,79,15,40,0.3041,0.152,3.3446,0.4561,0.0909,0.5,20.2196,12.0101,6.4916,1,9,1,Abdominal problems,9,0.8889,0.2,1,5,12810,3,1,2562.0,12810,725.4275,0.104,0.134,-0.0279,0.285,0.435,2,3,0,Neutral,2.3159,4.55555,0.12855,25625,42389808.0,41457124.18049986,41830198.50829992
Antoine Perez,2023/24,5,Olympique Lyon,Defender,2,29,50778296,17.743,3,original,841,0.8187,Experienced,1,0,0,0,24,2016,84.0,2,7,3,35,827,627,75.9,2,82,45,0.5488,179,70,58,0.3125,0.1339,1.5625,0.4464,0.2,0.4286,6.7857,7.9911,4.3839,1,28,0,Virus,28,1.0,0.2,1,1,1274,0,0,1274.0,1274,141.5319,0.108,0.0533,0.0229,-0.0667,0.2333,1,1,1,Neutral,1.6101,14.0,-0.0218999999999999,2549,46703328.0,45784420.14035533,46151984.0842132
Antoine Pedersen,2023/24,5,Porto,Forward,4,29,64966645,17.9894,4,original,841,0.8187,Experienced,0,1,0,0,35,3045,87.0,3,26,6,114,2640,2391,90.6,3,15,9,0.6,135,46,4,0.7685,0.1773,3.3695,0.9458,0.2281,0.2308,1.803,3.9901,5.5419,3,94,6,Back injury,282,0.8537,0.6,1,5,14825,3,0,2965.0,14825,820.9899,0.1402,0.0708,0.1474,0.4267,0.5183,2,2,1,Positive,2.1625666666666667,141.07315,0.28705,29655,63596692.0,64204077.67894509,63961124.60736705
Luca Rossi,2023/24,5,Feyenoord,Midfielder,3,29,99133095,18.412,4,original,841,0.8187,Experienced,0,0,0,1,8,384,48.0,1,6,4,45,2545,2005,78.8,2,26,13,0.5,133,56,7,1.4062,0.9375,10.5469,2.3438,0.1333,0.6667,19.2188,31.1719,20.7188,2,87,7,Achilles tendon injury,174,0.5333,0.4,1,4,6292,1,1,1573.0,6292,414.8087,0.0665,0.1345,-0.0586,0.1607,0.3545,1,1,2,Negative,7.6875,87.23335,0.05105,12588,91081056.0,100830547.09423664,96930752.25654198
Sergej Coulibaly,2023/24,5,Vitoria,Defender,2,29,115448949,18.5643,4,original,841,0.8187,Experienced,1,0,0,0,14,1260,90.0,2,9,7,35,2024,1787,88.3,3,63,28,0.4444,106,58,36,0.6429,0.5,2.5,1.1429,0.2571,0.7778,8.6429,7.5714,6.45,2,87,10,Calf muscle strain,174,0.5833,0.4,1,4,8937,3,0,2234.25,8937,529.0603,0.0894,0.2018,-0.1339,0.5386,0.6325,1,4,0,Negative,2.5309666666666666,87.20835,0.2023499999999999,17878,82343256.0,126714829.96494684,108966199.9789681
Ivan Grujic,2023/24,5,Sevilla,Forward,4,29,16857097,16.6403,2,original,841,0.8187,Experienced,0,1,0,0,36,2664,74.0,3,21,9,168,1821,1254,68.9,1,5,3,0.6,148,9,2,0.7095,0.3041,5.6757,1.0135,0.125,0.4286,0.473,5.0,7.0743,1,51,7,Virus,51,0.8372,0.2,1,2,4305,0,1,2152.5,4305,291.9981,0.0613,0.1347,-0.0528,0.1917,0.4278,1,1,1,Negative,2.695966666666666,25.5814,0.06945,8612,22874666.0,15743619.676837431,18596038.80610246
Hamza Vlahovic,2023/24,5,Roma,Defender,2,29,26826901,17.1049,2,original,841,0.8187,Experienced,1,0,0,0,23,2047,89.0,2,2,8,7,2133,1303,61.1,1,57,26,0.4561,34,53,23,0.0879,0.3517,0.3078,0.4397,0.2857,4.0,4.8363,1.4949,1.5696,0,0,0,,0,1.0,0.0,0,4,8204,2,0,2051.0,8204,480.0943,0.0665,0.151,-0.0962,0.2545,0.392,1,2,1,Negative,0.6697333333333333,0.0,0.07915,16412,42102664.0,27220662.71995359,33173463.631972156
Davide Ricci,2023/24,5,AC Milan,Forward,4,29,6535765,15.6928,1,original,841,0.8187,Experienced,0,1,0,0,29,2001,69.0,2,12,1,106,2408,1557,64.7,1,115,61,0.5304,45,68,25,0.5397,0.045,4.7676,0.5847,0.1132,0.0833,8.2309,2.024,4.7001,2,76,7,Achilles tendon injury,152,0.8056,0.4,1,3,8505,2,0,2835.0,8505,493.1236,0.0452,0.1628,-0.1934,0.2625,0.3625,0,3,1,Negative,1.7615999999999998,76.0972,0.03455,17013,15474854.0,6089540.816971928,9843665.990183156
Jakub Diallo,2023/24,5,Braga,Defender,2,29,32827794,17.3068,3,original,841,0.8187,Experienced,1,0,0,0,9,531,59.0,1,0,0,7,2958,2520,85.2,3,59,36,0.6102,58,31,29,0.0,0.0,1.1864,0.0,0.0,0.0,15.2542,9.8305,3.5424,0,0,0,,0,1.0,0.0,0,2,5044,1,0,2522.0,5044,332.6871,0.0,0.1983,-0.3258,0.1,0.3667,0,2,1,Negative,1.1808,0.0,-0.1128999999999999,10090,7849965.0,31728102.69941537,22176847.61964922
Erling Schmidt,2023/24,5,Lens,Defender,2,29,5329355,15.4887,1,original,841,0.8187,Experienced,1,0,0,0,10,620,62.0,1,3,5,9,2904,2169,74.7,2,103,79,0.767,4,30,13,0.4355,0.7258,1.3065,1.1613,0.3333,1.6667,19.3065,0.5806,3.5855,1,42,4,Ankle sprain,42,0.7143,0.2,1,2,4689,2,0,2344.5,4689,304.7871,0.1085,0.053,0.0956,0.2208,0.4345,1,1,2,Positive,1.5822666666666667,21.14285,0.1582,9380,25456954.0,5265722.5288391225,13342215.517303474
Benjamin Kone,2023/24,5,Valencia,Midfielder,3,29,66885820,18.0185,4,original,841,0.8187,Experienced,0,0,0,1,7,581,83.0,1,0,3,10,399,273,68.6,1,10,5,0.5,59,69,13,0.0,0.4647,1.5491,0.4647,0.0,3.0,12.2375,9.1394,4.4458,1,51,1,Back injury,51,0.875,0.2,1,3,6424,3,0,2141.3333,6424,396.8607,0.1936,0.084,0.3034,0.4002,0.4312,3,1,1,Positive,1.6368333333333334,25.5625,0.3518,12851,88096176.0,73352439.76039766,79249935.8562386
Mathias Costa,2023/24,5,Sevilla,Defender,2,29,71407811,18.0839,4,original,841,0.8187,Experienced,1,0,0,0,9,693,77.0,1,4,1,41,1506,1207,80.2,2,103,68,0.6602,82,30,19,0.5195,0.1299,5.3247,0.6494,0.0976,0.25,17.2727,10.6494,7.6753,0,0,0,,0,1.0,0.0,0,1,3445,0,0,3445.0,3445,258.9908,0.1667,0.0853,0.1254,0.3222,0.5306,1,0,2,Positive,2.7749,0.0,0.2238,6891,61550012.0,73767664.40586628,68880604.64351976
Matteo Rodrigues,2023/24,5,Marseille,Forward,4,29,77129392,18.161,4,original,841,0.8187,Experienced,0,1,0,0,38,2508,66.0,3,16,16,119,2505,1766,70.5,2,109,44,0.4037,84,14,26,0.5742,0.5742,4.2703,1.1483,0.1345,1.0,4.4139,3.0144,5.9103,2,80,9,Ankle sprain,160,0.8085,0.4,1,5,11623,3,0,2324.6,11623,657.53,0.164,0.1074,0.1012,0.16,0.34,3,2,0,Positive,2.3529,80.09575,0.1306,23251,62156268.0,75284415.09720702,70033157.05832422
Mason Romano,2023/24,5,Nice,Forward,4,29,73478744,18.1125,4,original,841,0.8187,Experienced,0,1,0,0,31,2418,78.0,2,14,4,106,772,551,71.5,2,83,43,0.5181,100,78,47,0.5211,0.1489,3.9454,0.67,0.1321,0.2857,5.9926,3.7221,4.9504,1,29,0,Hip flexor strain,29,1.0,0.2,1,5,10401,3,2,2080.2,10401,598.1506,0.152,0.1402,0.0679,0.0347,0.3014,3,2,1,Positive,1.8734666666666664,14.5,0.0513,20807,67149192.0,73347069.52914922,70867919.71748954
Stefan Kowalczyk,2023/24,5,Inter Milan,Forward,4,29,81287194,18.2135,4,original,841,0.8187,Experienced,0,1,0,0,24,1584,66.0,2,17,5,71,2667,2074,77.8,2,69,28,0.4058,9,17,45,0.9659,0.2841,4.0341,1.25,0.2394,0.2941,4.8864,0.5114,5.6364,0,0,0,,0,1.0,0.0,0,2,7526,2,0,3763.0,7526,459.5215,0.1932,0.0885,0.1688,0.2625,0.3875,2,2,0,Positive,2.2954666666666665,0.0,0.21565,15054,62207780.0,85094313.53999023,75939700.12399414
Mateo Robert,2023/24,5,PSV Eindhoven,Forward,4,29,36304653,17.4075,3,original,841,0.8187,Experienced,0,1,0,0,19,931,49.0,1,12,8,80,1345,1195,88.9,3,84,56,0.6667,30,16,6,1.16,0.7734,7.7336,1.9334,0.15,0.6667,9.667,2.9001,9.7637,1,59,4,Hip flexor strain,59,0.8261,0.2,1,4,2212,4,0,553.0,2212,198.8609,0.2102,0.1205,0.211,0.2264,0.4923,3,3,0,Positive,3.899033333333333,29.58695,0.2187,4428,30486900.0,37402962.11065824,34636537.26639494
Maximilian Sanchez,2023/24,5,Roma,Defender,2,29,19565815,16.7893,2,original,841,0.8187,Experienced,1,0,0,0,8,504,63.0,1,1,2,3,1176,878,74.7,2,106,68,0.6415,16,14,53,0.1786,0.3571,0.5357,0.5357,0.3333,2.0,21.4286,2.8571,2.375,3,98,5,Groin injury,294,0.6154,0.6,1,3,5001,3,0,1667.0,5001,316.678,0.19,0.0906,0.2032,0.2183,0.3976,2,1,2,Positive,0.9702333333333332,147.1923,0.21075,10005,69947224.0,19594544.358041063,39735616.61482464
Raheem Oliveira,2023/24,5,Benfica,Forward,4,29,80943567,18.2093,4,original,841,0.8187,Experienced,0,1,0,0,35,1610,46.0,2,20,16,143,788,553,70.2,2,5,3,0.6,61,73,26,1.118,0.8944,7.9938,2.0124,0.1399,0.8,4.3602,3.4099,10.1627,3,109,10,Hip flexor strain,327,0.7778,0.6,1,3,11542,2,0,3847.3333,11542,657.7115,0.187,0.0,0.3476,0.3875,0.6438,3,0,1,Positive,4.058366666666666,163.6111,0.36755,23087,64184444.0,85966310.51973175,77253564.31183904
Theo Alvarez,2023/24,5,Tottenham,Defender,2,29,14365089,16.4803,2,original,841,0.8187,Experienced,1,0,0,0,6,468,78.0,1,2,0,22,2278,1993,87.5,3,69,42,0.6087,99,60,2,0.3846,0.0,4.2308,0.3846,0.0909,0.0,24.8077,19.0385,8.9808,3,87,11,Back injury,261,0.3529,0.6,1,4,10753,4,0,2688.25,10753,616.0965,0.2548,0.0533,0.4102,0.3722,0.5433,4,1,1,Positive,3.1218000000000004,130.82355,0.3912,21510,22837906.0,15194991.469310328,18252157.881586198
Leroy Pedersen,2023/24,5,Celtic,Defender,2,29,56891408,17.8567,3,original,841,0.8187,Experienced,1,0,0,0,25,1700,68.0,2,8,11,29,476,343,72.1,2,98,64,0.6531,26,74,47,0.4235,0.5824,1.5353,1.0059,0.2759,1.375,9.1059,1.3765,3.6159,3,70,3,Fracture,210,0.8929,0.6,1,3,5517,2,1,1839.0,5517,347.0814,0.138,0.1155,-0.0474,0.2188,0.4125,2,2,0,Neutral,1.5406000000000002,105.05355,0.0857,11037,43486124.0,51934241.65109719,48554994.99065831
Aleksandar Smith,2023/24,5,Nice,Defender,2,29,25781114,17.0652,2,original,841,0.8187,Experienced,1,0,0,0,9,423,47.0,1,5,4,35,917,817,89.1,3,92,53,0.5761,178,61,40,1.0638,0.8511,7.4468,1.9149,0.1429,0.8,32.5532,37.8723,19.9787,2,65,8,Concussion,130,0.5294,0.4,1,5,19026,4,1,3805.2,19026,1050.7754,0.2232,0.1037,0.2531,0.4099,0.4835,4,2,0,Positive,7.297866666666667,65.2353,0.3315,38057,32433194.0,25088434.7425026,28026338.84550156
Leroy Kaminski,2023/24,5,Tottenham,Defender,2,29,2655311,14.7921,1,original,841,0.8187,Experienced,1,0,0,0,9,441,49.0,1,7,0,38,379,332,87.7,3,118,49,0.4153,79,65,25,1.4286,0.0,7.7551,1.4286,0.1842,0.0,37.3469,16.1224,13.0,1,10,1,Knee injury,10,0.9,0.2,1,3,9443,1,0,3147.6667,9443,560.0441,0.1713,0.1873,0.0695,0.2171,0.5541,1,1,1,Positive,4.809533333333333,5.05,0.1432999999999999,18889,6063254.5,2898664.571788117,4164500.49307287
Hakim Silva,2023/24,5,Ajax,Midfielder,3,29,123587991,18.6325,4,original,841,0.8187,Experienced,0,0,0,1,31,1891,61.0,2,1,6,10,395,356,90.3,3,47,23,0.4894,94,55,56,0.0476,0.2856,0.4759,0.3332,0.1,6.0,4.8546,4.4738,2.294,0,0,0,,0,1.0,0.0,0,1,287,0,0,287.0,287,97.146,0.108,0.1583,-0.1536,0.05,0.1,1,2,0,Negative,0.8757333333333334,0.0,-0.0517999999999999,575,101301656.0,114089234.25416078,108974204.55249646
Piotr Sousa,2023/24,5,Inter Milan,Defender,2,29,111772809,18.532,4,original,841,0.8187,Experienced,1,0,0,0,29,2001,69.0,2,10,2,67,1704,1574,92.4,3,71,35,0.493,21,54,5,0.4498,0.09,3.0135,0.5397,0.1493,0.2,5.6222,0.9445,3.3193,1,15,2,Virus,15,0.9355,0.2,1,3,7156,3,0,2385.3333,7156,440.2404,0.1236,0.0214,0.2153,0.29,0.431,2,0,3,Positive,1.2863666666666669,7.53225,0.25265,14315,94758072.0,119335360.91268349,109504444.54761007
Riccardo Thomas,2023/24,5,Roma,Midfielder,3,29,116836014,18.5763,4,original,841,0.8187,Experienced,0,0,0,1,12,948,79.0,1,4,2,13,1543,1282,83.1,2,44,25,0.5682,183,54,10,0.3797,0.1899,1.2342,0.5696,0.3077,0.5,9.3038,17.3734,7.3481,2,68,4,Hip flexor strain,136,0.75,0.4,1,3,6391,3,0,2130.3333,6391,402.4047,0.0532,0.1924,-0.2075,0.4786,0.5236,1,3,1,Negative,2.6392333333333333,68.125,0.13555,12785,94280568.0,106854738.91278072,101825071.34766842
Simone Bernard,2023/24,5,Moreirense,Forward,4,29,81062029,18.2107,4,original,841,0.8187,Experienced,0,1,0,0,29,1943,67.0,2,14,0,117,2718,2579,94.9,3,40,26,0.65,14,9,42,0.6485,0.0,5.4195,0.6485,0.1197,0.0,2.2697,0.6485,4.8497,0,0,0,,0,1.0,0.0,0,2,4312,0,1,2156.0,4312,302.766,0.0613,0.1437,-0.0734,-0.1,0.3593,1,2,0,Negative,1.832733333333333,0.0,-0.0867,8626,45443804.0,85399924.56917526,69417476.74150515
Ivan Johansen,2023/24,5,Celtic,Forward,4,29,44776860,17.6172,3,original,841,0.8187,Experienced,0,1,0,0,26,1768,68.0,2,16,12,138,855,797,93.3,3,23,17,0.7391,173,56,2,0.8145,0.6109,7.0249,1.4253,0.1159,0.75,4.0215,8.8066,9.8196,2,110,6,Abdominal problems,220,0.8125,0.4,1,4,12384,2,0,3096.0,12384,707.2163,0.057,0.0492,-0.0174,0.075,0.3,1,1,2,Neutral,3.748333333333333,110.09375,0.0288,24772,37703816.0,44666895.889567,41881664.5337402
Hamza Thomas,2023/24,5,Liverpool,Defender,2,29,77267593,18.1628,4,original,841,0.8187,Experienced,1,0,0,0,5,300,60.0,1,2,1,21,332,269,81.2,2,91,52,0.5714,94,47,28,0.6,0.3,6.3,0.9,0.0952,0.5,41.4,28.2,14.01,3,69,10,Back injury,207,0.3333,0.6,1,1,3814,1,0,3814.0,3814,278.0672,0.1447,0.1473,0.0475,0.1611,0.4775,1,2,0,Neutral,4.97,103.83335,0.1043,7629,68791456.0,72514709.6457461,71025407.78744766
Ivan Nilsen,2023/24,5,Valencia,Forward,4,29,63791098,17.9711,4,original,841,0.8187,Experienced,0,1,0,0,37,1961,53.0,2,16,11,101,2860,1996,69.8,1,19,7,0.3684,47,63,33,0.7343,0.5048,4.6354,1.2392,0.1584,0.6875,3.7634,2.1571,6.1775,3,114,6,Hip flexor strain,342,0.8605,0.6,1,5,9144,5,0,1828.8,9144,531.6508,0.0589,0.2423,-0.3489,0.5536,0.6286,1,6,0,Negative,2.4722000000000004,171.06975,0.10235,18293,54673176.0,61908060.79546437,59014106.47727862
