player_name,season,season_encoded,team,position,position_encoded,current_age,market_value_eur,log_market_value,market_value_tier_encoded,market_value_source,age_squared,age_decay_factor,career_stage,pos_Defender,pos_Forward,pos_Goalkeeper,pos_Midfielder,matches,minutes_played,minutes_per_match,minutes_played_tier_encoded,goals,assists,shots,passes_total,passes_complete,pass_accuracy_pct,pass_accuracy_tier_encoded,tackles_total,tackles_won,tackle_success_rate,dribbles,interceptions,fouls_committed,goals_per90,assists_per90,shots_per90,goal_contributions_per90,shot_conversion_rate,assist_to_goal_ratio,defensive_actions_per90,dribbles_per90,attacking_output_index,total_injuries,total_days_injured,total_matches_missed,most_common_injury,injury_burden_index,availability_rate,injury_frequency,total_injuries_tier_encoded,total_tweets,total_likes,positive_tweets,negative_tweets,tweet_engagement_rate,social_buzz_score,transfer_attractiveness_score,vader_positive_score,vader_negative_score,vader_compound_score,tb_polarity,tb_subjectivity,positive_count,negative_count,neutral_count,sentiment_label,lstm_pred
Santiago Mina Lorenzo,2022/23,4,Celta Vigo,Midfielder,3,28,5600000.0,15.5383,1,estimated,784,0.8607,Experienced,0,0,0,1,2,121,60.5,1,2,0,2,36,29,80.6,2,6,1,0.1667,0,0,4,1.4876,0.0,1.4876,1.4876,1.0,0.0,4.4628,0.0,5.2066,0,0,0,,0,1.0,0.0,0,0,0,0,0,0.0,0.0,78.0665,0.1683,0.1443,-0.0025,0.0167,0.1833,1,2,0,Neutral,10500000.0
Santiago Mina Lorenzo,2023/24,5,Celta Vigo,Midfielder,3,29,5600000.0,15.5383,1,estimated,841,0.8187,Experienced,0,0,0,1,2,121,60.5,1,2,0,2,36,29,80.6,2,6,1,0.1667,0,0,4,1.4876,0.0,1.4876,1.4876,1.0,0.0,4.4628,0.0,5.2066,0,0,0,,0,1.0,0.0,0,0,0,0,0,0.0,0.0,78.0665,0.0,0.2027,-0.3704,0.2917,0.5333,0,2,1,Negative,8866666.666666666
Saúl Ñíguez Esclapez,2022/23,4,Atlético Madrid,Midfielder,3,28,4000000.0,15.2018,1,estimated,784,0.8607,Experienced,0,0,0,1,2,144,72.0,1,0,0,4,83,73,88.0,3,3,1,0.3333,1,3,5,0.0,0.0,2.5,0.0,0.0,0.0,3.75,0.625,1.4375,0,0,0,,0,1.0,0.0,0,0,0,0,0,0.0,0.0,73.9599,0.0417,0.2147,-0.3117,-0.0194,0.3593,0,3,0,Negative,7500000.0
Saúl Ñíguez Esclapez,2023/24,5,Atlético Madrid,Midfielder,3,29,4000000.0,15.2018,1,estimated,841,0.8187,Experienced,0,0,0,1,2,144,72.0,1,0,0,4,83,73,88.0,3,3,1,0.3333,1,3,5,0.0,0.0,2.5,0.0,0.0,0.0,3.75,0.625,1.4375,0,0,0,,0,1.0,0.0,0,0,0,0,0,0.0,0.0,73.9599,0.206,0.0357,0.3588,-0.0722,0.2738,2,0,1,Positive,6333333.333333333
Sergej Coulibaly,2022/23,4,Vitoria,Defender,2,28,115448949.0,18.5643,4,original,784,0.8607,Experienced,1,0,0,0,14,1260,90.0,2,9,7,35,2024,1787,88.3,3,63,28,0.4444,106,58,36,0.6429,0.5,2.5,1.1429,0.2571,0.7778,8.6429,7.5714,6.45,2,87,10,Calf muscle strain,174,0.5833,0.5,1,4,8937,3,0,2234.25,8937.0,528.0603,0.1812,0.1262,0.0945,0.1286,0.3136,3,2,0,Positive,117510779.77460614
Sergej Coulibaly,2023/24,5,Vitoria,Defender,2,29,115448949.0,18.5643,4,original,841,0.8187,Experienced,1,0,0,0,14,1260,90.0,2,9,7,35,2024,1787,88.3,3,63,28,0.4444,106,58,36,0.6429,0.5,2.5,1.1429,0.2571,0.7778,8.6429,7.5714,6.45,2,87,10,Calf muscle strain,174,0.5833,0.4,1,4,8937,3,0,2234.25,8937.0,529.0603,0.0894,0.2018,-0.1339,0.5386,0.6325,1,4,0,Negative,117269577.79865226
Sergej Gomez,2022/23,4,Juventus,Forward,4,28,90840606.0,18.3246,4,original,784,0.8607,Experienced,0,1,0,0,35,2905,83.0,3,20,2,63,2893,2409,83.3,2,26,17,0.6538,11,72,41,0.6196,0.062,1.9518,0.6816,0.3175,0.1,3.0361,0.3408,3.0609,3,81,6,Thigh muscle strain,243,0.8537,0.75,1,4,12372,3,0,3093.0,12372.0,691.5989,0.0536,0.1244,-0.0947,0.275,0.43,1,3,1,Negative,87371800.55660212
Sergej Gomez,2023/24,5,Juventus,Forward,4,29,90840606.0,18.3246,4,original,841,0.8187,Experienced,0,1,0,0,35,2905,83.0,3,20,2,63,2893,2409,83.3,2,26,17,0.6538,11,72,41,0.6196,0.062,1.9518,0.6816,0.3175,0.1,3.0361,0.3408,3.0609,3,81,6,Thigh muscle strain,243,0.8537,0.6,1,4,12372,3,0,3093.0,12372.0,693.0989,0.1322,0.1288,0.0762,0.3883,0.6156,2,3,0,Positive,87287945.80970904
Sergej Smith,2022/23,4,Chelsea,Defender,2,28,21235108.0,16.8712,2,original,784,0.8607,Experienced,1,0,0,0,3,162,54.0,1,1,0,17,2911,2052,70.5,2,106,66,0.6226,91,9,50,0.5556,0.0,9.4444,0.5556,0.0588,0.0,63.8889,50.5556,21.5556,3,91,8,Muscle strain,273,0.2727,0.75,1,4,5221,1,0,1305.25,5221.0,352.1393,0.2315,0.0995,0.2178,0.1315,0.267,2,0,2,Positive,20111729.52724239
Sergej Smith,2023/24,5,Chelsea,Defender,2,29,21235108.0,16.8712,2,original,841,0.8187,Experienced,1,0,0,0,3,162,54.0,1,1,0,17,2911,2052,70.5,2,106,66,0.6226,91,9,50,0.5556,0.0,9.4444,0.5556,0.0588,0.0,63.8889,50.5556,21.5556,3,91,8,Muscle strain,273,0.2727,0.6,1,4,5221,1,0,1305.25,5221.0,353.6393,0.1793,0.08,0.1439,0.2042,0.3458,2,1,1,Positive,20652551.750634763
Sergej Taylor,2022/23,4,Valencia,Midfielder,3,28,10582008.0,16.1747,2,original,784,0.8607,Experienced,0,0,0,1,20,940,47.0,1,3,0,25,647,541,83.7,2,26,20,0.7692,189,31,33,0.2872,0.0,2.3936,0.2872,0.12,0.0,5.4574,18.0957,7.4872,1,21,3,Knee injury,21,0.8696,0.25,1,3,7588,2,0,2529.3333,7588.0,459.938,0.1755,0.0695,0.2604,0.3396,0.4345,2,1,1,Positive,12769114.729934646
Sergej Taylor,2023/24,5,Valencia,Midfielder,3,29,10582008.0,16.1747,2,original,841,0.8187,Experienced,0,0,0,1,20,940,47.0,1,3,0,25,647,541,83.7,2,26,20,0.7692,189,31,33,0.2872,0.0,2.3936,0.2872,0.12,0.0,5.4574,18.0957,7.4872,1,21,3,Knee injury,21,0.8696,0.2,1,3,7588,2,0,2529.3333,7588.0,460.438,0.1118,0.178,-0.0547,0.4232,0.5656,1,3,0,Negative,11996103.656196056
Sergi Roberto Carnicer,2022/23,4,Barcelona,Midfielder,3,28,6400000.0,15.6718,1,estimated,784,0.8607,Experienced,0,0,0,1,15,946,63.0667,1,1,2,5,887,800,90.2,3,22,4,0.1818,9,8,6,0.0951,0.1903,0.4757,0.2854,0.2,2.0,2.8541,0.8562,1.1607,0,0,0,,0,1.0,0.0,0,0,0,0,0,0.0,0.0,75.1446,0.076,0.0833,-0.0427,0.0,0.35,1,1,1,Neutral,12000000.0
Sergi Roberto Carnicer,2023/24,5,Barcelona,Midfielder,3,29,6400000.0,15.6718,1,estimated,841,0.8187,Experienced,0,0,0,1,15,946,63.0667,1,1,2,5,887,800,90.2,3,22,4,0.1818,9,8,6,0.0951,0.1903,0.4757,0.2854,0.2,2.0,2.8541,0.8562,1.1607,0,0,0,,0,1.0,0.0,0,0,0,0,0,0.0,0.0,75.1446,0.084,0.2027,-0.2364,0.375,0.6583,1,2,0,Negative,10133333.333333334
Sergino Dest,2022/23,4,Barcelona,Midfielder,3,28,6400000.0,15.6718,1,estimated,784,0.8607,Experienced,0,0,0,1,28,1775,63.3929,2,2,1,14,1211,1089,89.9,3,32,11,0.3438,56,13,17,0.1014,0.0507,0.7099,0.1521,0.1429,0.5,2.2817,2.8394,1.6124,0,0,0,,0,1.0,0.0,0,0,0,0,0,0.0,0.0,75.7322,0.1447,0.0927,0.1278,0.1194,0.246,1,1,1,Positive,12000000.0
Sergino Dest,2023/24,5,Barcelona,Midfielder,3,29,6400000.0,15.6718,1,estimated,841,0.8187,Experienced,0,0,0,1,28,1775,63.3929,2,2,1,14,1211,1089,89.9,3,32,11,0.3438,56,13,17,0.1014,0.0507,0.7099,0.1521,0.1429,0.5,2.2817,2.8394,1.6124,0,0,0,,0,1.0,0.0,0,0,0,0,0,0.0,0.0,75.7322,0.282,0.0,0.4018,0.0028,0.4127,2,0,1,Positive,10133333.333333334
Sergio Asenjo Andrés,2022/23,4,Villarreal,Midfielder,3,28,4000000.0,15.2018,1,estimated,784,0.8607,Experienced,0,0,0,1,2,180,90.0,1,0,0,0,66,52,78.8,2,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,,0,1.0,0.0,0,0,0,0,0,0.0,0.0,69.0436,0.0,0.1283,-0.2612,-0.0189,0.5406,0,1,2,Negative,7500000.0
Sergio Asenjo Andrés,2023/24,5,Villarreal,Midfielder,3,29,4000000.0,15.2018,1,estimated,841,0.8187,Experienced,0,0,0,1,2,180,90.0,1,0,0,0,66,52,78.8,2,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,,0,1.0,0.0,0,0,0,0,0,0.0,0.0,69.0436,0.0417,0.1863,-0.2395,-0.0611,0.1278,0,2,1,Negative,6333333.333333333
Sergio Brown,2022/23,4,Chelsea,Defender,2,28,99043262.0,18.4111,4,original,784,0.8607,Experienced,1,0,0,0,4,344,86.0,1,2,0,8,2932,2351,80.2,2,82,42,0.5122,22,6,6,0.5233,0.0,2.093,0.5233,0.25,0.0,23.0233,5.7558,4.343,0,0,0,,0,1.0,0.0,0,5,4136,3,2,827.2,4136.0,289.1967,0.1042,0.2137,-0.2165,0.3042,0.4681,1,4,1,Negative,100645072.9984738
Sergio Brown,2023/24,5,Chelsea,Defender,2,29,99043262.0,18.4111,4,original,841,0.8187,Experienced,1,0,0,0,4,344,86.0,1,2,0,8,2932,2351,80.2,2,82,42,0.5122,22,6,6,0.5233,0.0,2.093,0.5233,0.25,0.0,23.0233,5.7558,4.343,0,0,0,,0,1.0,0.0,0,5,4136,3,2,827.2,4136.0,289.1967,0.1243,0.1392,0.0079,0.3655,0.6488,3,2,1,Neutral,100665607.66260889
Sergio Bruno,2022/23,4,Moreirense,Defender,2,28,27610199.0,17.1337,2,original,784,0.8607,Experienced,1,0,0,0,10,890,89.0,1,3,2,15,733,691,94.3,3,59,39,0.661,200,14,4,0.3034,0.2022,1.5169,0.5056,0.2,0.6667,7.382,20.2247,8.1404,0,0,0,,0,1.0,0.0,0,1,2066,1,0,2066.0,2066.0,193.0681,0.1447,0.0,0.2613,0.0028,0.3794,1,0,2,Positive,33072069.242046017
Sergio Bruno,2023/24,5,Moreirense,Defender,2,29,27610199.0,17.1337,2,original,841,0.8187,Experienced,1,0,0,0,10,890,89.0,1,3,2,15,733,691,94.3,3,59,39,0.661,200,14,4,0.3034,0.2022,1.5169,0.5056,0.2,0.6667,7.382,20.2247,8.1404,0,0,0,,0,1.0,0.0,0,1,2066,1,0,2066.0,2066.0,193.0681,0.3423,0.0647,0.3846,0.0861,0.3627,2,1,0,Positive,31679418.105769906
Sergio Busquets i Burgos,2022/23,4,Barcelona,Defender,2,28,8000000.0,15.895,1,estimated,784,0.8607,Experienced,1,0,0,0,33,2326,70.4848,2,0,5,2,2534,2325,91.8,3,102,11,0.1078,15,35,46,0.0,0.1935,0.0774,0.1935,0.0,5.0,5.3009,0.5804,0.5997,0,0,0,,0,1.0,0.0,0,0,0,0,0,0.0,0.0,75.2295,0.0,0.0993,-0.1756,0.0444,0.2889,0,1,2,Negative,1382546.7087367068
Sergio Busquets i Burgos,2023/24,5,Barcelona,Defender,2,29,8000000.0,15.895,1,estimated,841,0.8187,Experienced,1,0,0,0,33,2326,70.4848,2,0,5,2,2534,2325,91.8,3,102,11,0.1078,15,35,46,0.0,0.1935,0.0774,0.1935,0.0,5.0,5.3009,0.5804,0.5997,0,0,0,,0,1.0,0.0,0,0,0,0,0,0.0,0.0,75.2295,0.108,0.1823,-0.1899,0.1667,0.4833,1,2,0,Negative,12666666.666666666
Sergio Canales Madrazo,2022/23,4,Real Betis,Midfielder,3,28,4000000.0,15.2018,1,estimated,784,0.8607,Experienced,0,0,0,1,2,94,47.0,1,0,0,1,57,42,73.7,2,1,0,0.0,2,0,0,0.0,0.0,0.9574,0.0,0.0,0.0,0.9574,1.9149,1.0532,0,0,0,,0,1.0,0.0,0,0,0,0,0,0.0,0.0,69.0934,0.1373,0.0357,0.2077,0.025,0.2944,2,0,1,Positive,7500000.0
Sergio Canales Madrazo,2023/24,5,Real Betis,Midfielder,3,29,4000000.0,15.2018,1,estimated,841,0.8187,Experienced,0,0,0,1,2,94,47.0,1,0,0,1,57,42,73.7,2,1,0,0.0,2,0,0,0.0,0.0,0.9574,0.0,0.0,0.0,0.9574,1.9149,1.0532,0,0,0,,0,1.0,0.0,0,0,0,0,0,0.0,0.0,69.0934,0.0603,0.1443,-0.1159,0.0167,0.1833,0,2,1,Negative,6333333.333333333
Sergio Escudero Palomo,2022/23,4,Sevilla,Midfielder,3,28,4000000.0,15.2018,1,estimated,784,0.8607,Experienced,0,0,0,1,1,90,90.0,1,0,0,1,50,38,76.0,2,2,1,0.5,1,1,2,0.0,0.0,1.0,0.0,0.0,0.0,3.0,1.0,0.8,0,0,0,,0,1.0,0.0,0,0,0,0,0,0.0,0.0,69.4036,0.226,0.14,0.1654,0.2643,0.2726,2,1,0,Positive,7500000.0
Sergio Escudero Palomo,2023/24,5,Sevilla,Midfielder,3,29,4000000.0,15.2018,1,estimated,841,0.8187,Experienced,0,0,0,1,1,90,90.0,1,0,0,1,50,38,76.0,2,2,1,0.5,1,1,2,0.0,0.0,1.0,0.0,0.0,0.0,3.0,1.0,0.8,0,0,0,,0,1.0,0.0,0,0,0,0,0,0.0,0.0,69.4036,0.1497,0.0647,0.2021,0.35,0.5167,1,1,1,Positive,6333333.333333333
Sergio Ferrari,2022/23,4,Marseille,Forward,4,28,69168952.0,18.0521,4,original,784,0.8607,Experienced,0,1,0,0,20,1240,62.0,2,15,10,48,750,528,70.5,2,100,57,0.57,82,34,46,1.0887,0.7258,3.4839,1.8145,0.3125,0.6667,9.7258,5.9516,8.2452,0,0,0,,0,1.0,0.0,0,3,7104,1,0,2368.0,7104.0,439.8219,0.2133,0.0833,0.0978,0.0,0.3833,2,1,0,Positive,68281901.93566033
Sergio Ferrari,2023/24,5,Marseille,Forward,4,29,69168952.0,18.0521,4,original,841,0.8187,Experienced,0,1,0,0,20,1240,62.0,2,15,10,48,750,528,70.5,2,100,57,0.57,82,34,46,1.0887,0.7258,3.4839,1.8145,0.3125,0.6667,9.7258,5.9516,8.2452,0,0,0,,0,1.0,0.0,0,3,7104,1,0,2368.0,7104.0,439.8219,0.0,0.0833,-0.1529,0.1111,0.4056,0,1,2,Negative,68110599.60590175
Sergio Guardiola Navarro,2022/23,4,Real Valladolid,Midfielder,3,28,4000000.0,15.2018,1,estimated,784,0.8607,Experienced,0,0,0,1,2,88,44.0,1,0,0,1,33,20,60.6,1,6,0,0.0,2,3,3,0.0,0.0,1.0227,0.0,0.0,0.0,9.2045,2.0455,1.125,0,0,0,,0,1.0,0.0,0,0,0,0,0,0.0,0.0,65.2711,0.0,0.0657,-0.1334,-0.0667,0.2333,0,1,2,Negative,7500000.0
Sergio Guardiola Navarro,2023/24,5,Real Valladolid,Midfielder,3,29,4000000.0,15.2018,1,estimated,841,0.8187,Experienced,0,0,0,1,2,88,44.0,1,0,0,1,33,20,60.6,1,6,0,0.0,2,3,3,0.0,0.0,1.0227,0.0,0.0,0.0,9.2045,2.0455,1.125,0,0,0,,0,1.0,0.0,0,0,0,0,0,0.0,0.0,65.2711,0.0417,0.1067,-0.1409,0.2167,0.35,0,1,2,Negative,6333333.333333333
Sergio Gómez Martín,2022/23,4,Huesca,Midfielder,3,28,4000000.0,15.2018,1,estimated,784,0.8607,Experienced,0,0,0,1,2,102,51.0,1,0,0,0,42,31,73.8,2,2,1,0.5,2,5,0,0.0,0.0,0.0,0.0,0.0,0.0,6.1765,1.7647,0.5294,0,0,0,,0,1.0,0.0,0,0,0,0,0,0.0,0.0,68.3377,0.0893,0.0,0.2193,0.2667,0.5667,1,0,2,Positive,7500000.0
Sergio Gómez Martín,2023/24,5,Huesca,Midfielder,3,29,4000000.0,15.2018,1,estimated,841,0.8187,Experienced,0,0,0,1,2,102,51.0,1,0,0,0,42,31,73.8,2,2,1,0.5,2,5,0,0.0,0.0,0.0,0.0,0.0,0.0,6.1765,1.7647,0.5294,0,0,0,,0,1.0,0.0,0,0,0,0,0,0.0,0.0,68.3377,0.233,0.112,0.2752,0.3143,0.4476,2,1,0,Positive,6333333.333333333
Sergio Hansen,2022/23,4,Chelsea,Forward,4,28,4281825.0,15.2699,1,original,784,0.8607,Experienced,0,1,0,0,28,1904,68.0,2,12,5,40,1612,1165,72.3,2,62,46,0.7419,22,27,46,0.5672,0.2363,1.8908,0.8036,0.3,0.4167,4.2069,1.0399,3.4317,2,83,8,Achilles tendon injury,166,0.7778,0.5,1,2,7637,2,0,3818.5,7637.0,448.1163,0.0,0.1488,-0.2444,0.2833,0.4417,0,2,2,Negative,6590114.16535883
Sergio Hansen,2023/24,5,Chelsea,Forward,4,29,4281825.0,15.2699,1,original,841,0.8187,Experienced,0,1,0,0,28,1904,68.0,2,12,5,40,1612,1165,72.3,2,62,46,0.7419,22,27,46,0.5672,0.2363,1.8908,0.8036,0.3,0.4167,4.2069,1.0399,3.4317,2,83,8,Achilles tendon injury,166,0.7778,0.4,1,2,7637,2,0,3818.5,7637.0,449.1163,0.103,0.209,-0.2649,-0.0038,0.4138,1,3,0,Negative,7663455.655841445
Sergio Herrera Pirón,2022/23,4,Osasuna,Midfielder,3,28,4000000.0,15.2018,1,estimated,784,0.8607,Experienced,0,0,0,1,2,180,90.0,1,0,0,0,66,48,72.7,2,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,,0,1.0,0.0,0,0,0,0,0,0.0,0.0,67.2136,0.0,0.2037,-0.3667,-0.125,0.4148,0,3,0,Negative,7500000.0
Sergio Herrera Pirón,2023/24,5,Osasuna,Midfielder,3,29,4000000.0,15.2018,1,estimated,841,0.8187,Experienced,0,0,0,1,2,180,90.0,1,0,0,0,66,48,72.7,2,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,,0,1.0,0.0,0,0,0,0,0,0.0,0.0,67.2136,0.282,0.0,0.4018,0.0028,0.4127,2,0,1,Positive,6333333.333333333
Sergio Kaminski,2022/23,4,RB Leipzig,Defender,2,28,41545522.0,17.5423,3,original,784,0.8607,Experienced,1,0,0,0,35,2205,63.0,2,5,14,42,2451,1909,77.9,2,78,34,0.4359,198,69,52,0.2041,0.5714,1.7143,0.7755,0.119,2.8,6.0,8.0816,5.0367,0,0,0,,0,1.0,0.0,0,4,14031,2,0,3507.75,14031.0,782.5597,0.0312,0.173,-0.2739,0.1729,0.2458,0,3,1,Negative,37585927.255503915
Sergio Kaminski,2023/24,5,RB Leipzig,Defender,2,29,41545522.0,17.5423,3,original,841,0.8187,Experienced,1,0,0,0,35,2205,63.0,2,5,14,42,2451,1909,77.9,2,78,34,0.4359,198,69,52,0.2041,0.5714,1.7143,0.7755,0.119,2.8,6.0,8.0816,5.0367,0,0,0,,0,1.0,0.0,0,4,14031,2,0,3507.75,14031.0,782.5597,0.0,0.196,-0.3378,-0.2225,0.2388,0,3,1,Negative,36750103.62360101
Sergio León Limones,2022/23,4,Levante UD,Midfielder,3,28,4800000.0,15.3841,1,estimated,784,0.8607,Experienced,0,0,0,1,2,25,12.5,1,1,0,2,7,5,71.4,2,2,0,0.0,1,0,0,3.6,0.0,7.2,3.6,0.5,0.0,7.2,3.6,15.48,0,0,0,,0,1.0,0.0,0,0,0,0,0,0.0,0.0,90.4083,0.1373,0.1527,-0.1255,-0.2333,0.1,1,2,0,Negative,9000000.0
Sergio León Limones,2023/24,5,Levante UD,Midfielder,3,29,4800000.0,15.3841,1,estimated,841,0.8187,Experienced,0,0,0,1,2,25,12.5,1,1,0,2,7,5,71.4,2,2,0,0.0,1,0,0,3.6,0.0,7.2,3.6,0.5,0.0,7.2,3.6,15.48,0,0,0,,0,1.0,0.0,0,0,0,0,0,0.0,0.0,90.4083,0.1177,0.1613,-0.111,0.1472,0.5259,1,2,0,Negative,7600000.0
Sergio Nilsen,2022/23,4,Wolfsburg,Defender,2,28,5408884.0,15.5036,1,original,784,0.8607,Experienced,1,0,0,0,14,658,47.0,1,0,6,4,2774,2355,84.9,2,103,58,0.5631,179,51,5,0.0,0.8207,0.5471,0.8207,0.0,6.0,21.0638,24.4833,9.2599,1,45,3,Cartilage damage,45,0.8235,0.25,1,3,7371,2,0,2457.0,7371.0,450.5346,0.1397,0.121,0.0301,0.2458,0.5456,1,2,1,Neutral,8108949.972956226
Sergio Nilsen,2023/24,5,Wolfsburg,Defender,2,29,5408884.0,15.5036,1,original,841,0.8187,Experienced,1,0,0,0,14,658,47.0,1,0,6,4,2774,2355,84.9,2,103,58,0.5631,179,51,5,0.0,0.8207,0.5471,0.8207,0.0,6.0,21.0638,24.4833,9.2599,1,45,3,Cartilage damage,45,0.8235,0.2,1,3,7371,2,0,2457.0,7371.0,451.0346,0.1085,0.1998,-0.1157,0.0833,0.5331,1,3,0,Negative,7539948.724440159
Sergio Postigo Redondo,2022/23,4,Levante UD,Midfielder,3,28,4000000.0,15.2018,1,estimated,784,0.8607,Experienced,0,0,0,1,1,90,90.0,1,0,0,0,45,38,84.4,2,1,0,0.0,0,3,1,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0,0,0,,0,1.0,0.0,0,0,0,0,0,0.0,0.0,70.7236,0.0613,0.1013,-0.036,-0.1417,0.1278,1,1,1,Neutral,7500000.0
Sergio Postigo Redondo,2023/24,5,Levante UD,Midfielder,3,29,4000000.0,15.2018,1,estimated,841,0.8187,Experienced,0,0,0,1,1,90,90.0,1,0,0,0,45,38,84.4,2,1,0,0.0,0,3,1,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0,0,0,,0,1.0,0.0,0,0,0,0,0,0.0,0.0,70.7236,0.1727,0.0473,0.2924,0.231,0.4976,2,0,1,Positive,6333333.333333333
Sergio Ramos García,2022/23,4,Real Madrid,Midfielder,3,28,4800000.0,15.3841,1,estimated,784,0.8607,Experienced,0,0,0,1,1,90,90.0,1,1,0,4,58,55,94.8,3,2,0,0.0,0,1,2,1.0,0.0,4.0,1.0,0.25,0.0,3.0,0.0,5.0,0,0,0,,0,1.0,0.0,0,0,0,0,0,0.0,0.0,81.7083,0.2203,0.0647,0.227,0.2667,0.475,2,1,0,Positive,9000000.0
Sergio Ramos García,2023/24,5,Real Madrid,Midfielder,3,29,4800000.0,15.3841,1,estimated,841,0.8187,Experienced,0,0,0,1,1,90,90.0,1,1,0,4,58,55,94.8,3,2,0,0.0,0,1,2,1.0,0.0,4.0,1.0,0.25,0.0,3.0,0.0,5.0,0,0,0,,0,1.0,0.0,0,0,0,0,0,0.0,0.0,81.7083,0.206,0.0357,0.3588,-0.0722,0.2738,2,0,1,Positive,7600000.0
Sergio Romano,2022/23,4,Napoli,Defender,2,28,70503092.0,18.0712,4,original,784,0.8607,Experienced,1,0,0,0,27,2187,81.0,2,2,2,20,503,380,75.7,2,92,55,0.5978,32,70,40,0.0823,0.0823,0.823,0.1646,0.1,1.0,6.6667,1.3169,1.2181,2,27,5,Ankle sprain,54,0.8438,0.5,1,3,8385,2,0,2795.0,8385.0,489.1482,0.046,0.1462,-0.0749,-0.1062,0.0958,1,2,1,Negative,72045974.51523799
Sergio Romano,2023/24,5,Napoli,Defender,2,29,70503092.0,18.0712,4,original,841,0.8187,Experienced,1,0,0,0,27,2187,81.0,2,2,2,20,503,380,75.7,2,92,55,0.5978,32,70,40,0.0823,0.0823,0.823,0.1646,0.1,1.0,6.6667,1.3169,1.2181,2,27,5,Ankle sprain,54,0.8438,0.4,1,3,8385,2,0,2795.0,8385.0,490.1482,0.222,0.1132,0.0815,0.0958,0.2875,2,1,1,Positive,71859928.4134706
Shinji Okazaki,2022/23,4,Huesca,Midfielder,3,28,4000000.0,15.2018,1,estimated,784,0.8607,Experienced,0,0,0,1,1,19,19.0,1,0,0,1,1,1,100.0,3,1,0,0.0,0,0,0,0.0,0.0,4.7368,0.0,0.0,0.0,4.7368,0.0,2.3684,0,0,0,,0,1.0,0.0,0,0,0,0,0,0.0,0.0,78.9562,0.1733,0.0993,0.1777,0.1833,0.525,2,1,0,Positive,7500000.0
Shinji Okazaki,2023/24,5,Huesca,Midfielder,3,29,4000000.0,15.2018,1,estimated,841,0.8187,Experienced,0,0,0,1,1,19,19.0,1,0,0,1,1,1,100.0,3,1,0,0.0,0,0,0,0.0,0.0,4.7368,0.0,0.0,0.0,4.7368,0.0,2.3684,0,0,0,,0,1.0,0.0,0,0,0,0,0,0.0,0.0,78.9562,0.1977,0.118,0.0328,0.0167,0.2167,1,2,0,Neutral,6333333.333333333
Shon Zalman Weissman,2022/23,4,Real Valladolid,Midfielder,3,28,4000000.0,15.2018,1,estimated,784,0.8607,Experienced,0,0,0,1,1,90,90.0,1,0,0,0,11,10,90.9,3,3,0,0.0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.3,0,0,0,,0,1.0,0.0,0,0,0,0,0,0.0,0.0,73.1236,0.0,0.0797,-0.0987,-0.0667,0.2333,0,1,2,Negative,7500000.0
Shon Zalman Weissman,2023/24,5,Real Valladolid,Midfielder,3,29,4000000.0,15.2018,1,estimated,841,0.8187,Experienced,0,0,0,1,1,90,90.0,1,0,0,0,11,10,90.9,3,3,0,0.0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.3,0,0,0,,0,1.0,0.0,0,0,0,0,0,0.0,0.0,73.1236,0.1453,0.1153,0.1328,-0.0583,0.2528,2,1,0,Positive,6333333.333333333
Simone Bernard,2022/23,4,Moreirense,Forward,4,28,81062029.0,18.2107,4,original,784,0.8607,Experienced,0,1,0,0,29,1943,67.0,2,14,0,117,2718,2579,94.9,3,40,26,0.65,14,9,42,0.6485,0.0,5.4195,0.6485,0.1197,0.0,2.2697,0.6485,4.8497,0,0,0,,0,1.0,0.0,0,2,4312,0,1,2156.0,4312.0,302.766,0.0603,0.1637,-0.1675,0.35,0.4833,0,2,1,Negative,82793103.53786132
Simone Bernard,2023/24,5,Moreirense,Forward,4,29,81062029.0,18.2107,4,original,841,0.8187,Experienced,0,1,0,0,29,1943,67.0,2,14,0,117,2718,2579,94.9,3,40,26,0.65,14,9,42,0.6485,0.0,5.4195,0.6485,0.1197,0.0,2.2697,0.6485,4.8497,0,0,0,,0,1.0,0.0,0,2,4312,0,1,2156.0,4312.0,302.766,0.0613,0.1437,-0.0734,-0.1,0.3593,1,2,0,Negative,83114224.2066653
Simone Costa,2022/23,4,AC Milan,Defender,2,28,5379683.0,15.4981,1,original,784,0.8607,Experienced,1,0,0,0,26,2132,82.0,2,3,5,22,2728,1800,66.0,1,91,62,0.6813,76,78,37,0.1266,0.2111,0.9287,0.3377,0.1364,1.6667,7.1341,3.2083,2.2289,0,0,0,,0,1.0,0.0,0,1,305,1,0,305.0,305.0,84.3896,0.0417,0.1723,-0.2743,-0.0611,0.1278,0,2,1,Negative,5379683.0
